indice,data,horario,POX
"731","2018-09-13","20:39:00","482"
"732","2018-09-13","20:39:00","480"
"733","2018-09-13","20:39:00","462"
"734","2018-09-13","20:39:00","462"
"735","2018-09-13","20:39:00","465"
"736","2018-09-13","20:39:00","468"
"737","2018-09-13","20:39:00","482"
"738","2018-09-13","20:39:00","500"
"739","2018-09-13","20:39:00","535"
"740","2018-09-13","20:39:00","616"
"741","2018-09-13","20:39:00","657"
"742","2018-09-13","20:39:00","692"
"743","2018-09-13","20:39:00","731"
"744","2018-09-13","20:39:00","767"
"745","2018-09-13","20:39:00","783"
"746","2018-09-13","20:39:00","793"
"747","2018-09-13","20:39:00","781"
"748","2018-09-13","20:39:00","766"
"749","2018-09-13","20:39:00","770"
"750","2018-09-13","20:39:00","658"
"751","2018-09-13","20:39:00","603"
"752","2018-09-13","20:39:00","539"
"753","2018-09-13","20:39:00","492"
"754","2018-09-13","20:39:00","453"
"755","2018-09-13","20:39:00","424"
"756","2018-09-13","20:39:00","394"
"757","2018-09-13","20:39:00","379"
"758","2018-09-13","20:39:00","365"
"759","2018-09-13","20:39:00","365"
"760","2018-09-13","20:39:00","379"
"761","2018-09-13","20:39:00","383"
"762","2018-09-13","20:39:00","408"
"763","2018-09-13","20:39:00","432"
"764","2018-09-13","20:39:00","456"
"765","2018-09-13","20:39:00","479"
"766","2018-09-13","20:39:00","498"
"767","2018-09-13","20:39:00","514"
"768","2018-09-13","20:39:00","525"
"769","2018-09-13","20:39:00","532"
"770","2018-09-13","20:39:00","533"
"771","2018-09-13","20:39:00","521"
"772","2018-09-13","20:39:00","524"
"773","2018-09-13","20:39:00","519"
"774","2018-09-13","20:39:00","517"
"775","2018-09-13","20:39:00","511"
"776","2018-09-13","20:39:00","507"
"777","2018-09-13","20:39:00","500"
"778","2018-09-13","20:39:00","522"
"779","2018-09-13","20:39:00","510"
"780","2018-09-13","20:39:00","484"
"781","2018-09-13","20:39:00","486"
"782","2018-09-13","20:39:00","486"
"783","2018-09-13","20:39:00","485"
"784","2018-09-13","20:39:00","482"
"785","2018-09-13","20:39:00","480"
"786","2018-09-13","20:39:00","474"
"787","2018-09-13","20:39:00","473"
"788","2018-09-13","20:39:00","470"
"789","2018-09-13","20:39:00","471"
"790","2018-09-13","20:39:00","455"
"791","2018-09-13","20:39:00","454"
"792","2018-09-13","20:39:00","456"
"793","2018-09-13","20:39:00","461"
"794","2018-09-13","20:39:00","465"
"795","2018-09-13","20:39:00","464"
"796","2018-09-13","20:39:00","477"
"797","2018-09-13","20:39:00","490"
"798","2018-09-13","20:39:00","521"
"799","2018-09-13","20:39:00","555"
"800","2018-09-13","20:39:00","645"
"801","2018-09-13","20:39:00","690"
"802","2018-09-13","20:39:00","729"
"803","2018-09-13","20:39:00","750"
"804","2018-09-13","20:39:00","761"
"805","2018-09-13","20:39:00","764"
"806","2018-09-13","20:39:00","747"
"807","2018-09-13","20:39:00","742"
"808","2018-09-13","20:39:00","706"
"809","2018-09-13","20:39:00","652"
"810","2018-09-13","20:39:00","571"
"811","2018-09-13","20:39:00","536"
"812","2018-09-13","20:39:00","509"
"813","2018-09-13","20:39:00","483"
"814","2018-09-13","20:39:00","467"
"815","2018-09-13","20:39:00","448"
"816","2018-09-13","20:39:00","435"
"817","2018-09-13","20:39:00","427"
"818","2018-09-13","20:39:00","418"
"819","2018-09-13","20:39:00","409"
"820","2018-09-13","20:39:00","414"
"821","2018-09-13","20:39:00","426"
"822","2018-09-13","20:39:00","432"
"823","2018-09-13","20:39:00","445"
"824","2018-09-13","20:39:00","454"
"825","2018-09-13","20:39:00","465"
"826","2018-09-13","20:39:00","478"
"827","2018-09-13","20:39:00","489"
"828","2018-09-13","20:39:00","489"
"829","2018-09-13","20:39:00","494"
"830","2018-09-13","20:39:00","504"
"831","2018-09-13","20:39:00","512"
"832","2018-09-13","20:39:00","515"
"833","2018-09-13","20:39:00","513"
"834","2018-09-13","20:39:00","506"
"835","2018-09-13","20:39:00","501"
"836","2018-09-13","20:39:00","517"
"837","2018-09-13","20:39:00","510"
"838","2018-09-13","20:39:00","492"
"839","2018-09-13","20:39:00","489"
"840","2018-09-13","20:39:00","482"
"841","2018-09-13","20:39:00","477"
"842","2018-09-13","20:39:00","471"
"843","2018-09-13","20:39:00","462"
"844","2018-09-13","20:39:00","463"
"845","2018-09-13","20:39:00","458"
"846","2018-09-13","20:39:00","459"
"847","2018-09-13","20:39:00","435"
"848","2018-09-13","20:39:00","444"
"849","2018-09-13","20:39:00","449"
"850","2018-09-13","20:39:00","467"
"851","2018-09-13","20:39:00","476"
"852","2018-09-13","20:39:00","478"
"853","2018-09-13","20:39:00","485"
"854","2018-09-13","20:39:00","482"
"855","2018-09-13","20:39:00","484"
"856","2018-09-13","20:39:00","477"
"857","2018-09-13","20:39:00","477"
"858","2018-09-13","20:39:00","491"
"859","2018-09-13","20:39:00","519"
"860","2018-09-13","20:39:00","599"
"861","2018-09-13","20:39:00","643"
"862","2018-09-13","20:39:00","684"
"863","2018-09-13","20:39:00","716"
"864","2018-09-13","20:39:00","776"
"865","2018-09-13","20:39:00","778"
"866","2018-09-13","20:39:00","757"
"867","2018-09-13","20:39:00","751"
"868","2018-09-13","20:39:00","731"
"869","2018-09-13","20:39:00","701"
"870","2018-09-13","20:39:00","631"
"871","2018-09-13","20:39:00","593"
"872","2018-09-13","20:39:00","553"
"873","2018-09-13","20:39:00","518"
"874","2018-09-13","20:39:00","482"
"875","2018-09-13","20:39:00","442"
"876","2018-09-13","20:39:00","417"
"877","2018-09-13","20:39:00","400"
"878","2018-09-13","20:39:00","388"
"879","2018-09-13","20:39:00","380"
"880","2018-09-13","20:39:00","376"
"881","2018-09-13","20:39:00","389"
"882","2018-09-13","20:39:00","401"
"883","2018-09-13","20:39:00","422"
"884","2018-09-13","20:39:00","434"
"885","2018-09-13","20:39:00","432"
"886","2018-09-13","20:39:00","450"
"887","2018-09-13","20:39:00","467"
"888","2018-09-13","20:39:00","479"
"889","2018-09-13","20:39:00","488"
"890","2018-09-13","20:39:00","509"
"891","2018-09-13","20:39:00","516"
"892","2018-09-13","20:39:00","524"
"893","2018-09-13","20:39:00","548"
"894","2018-09-13","20:39:00","533"
"895","2018-09-13","20:39:00","525"
"896","2018-09-13","20:39:00","518"
"897","2018-09-13","20:39:00","506"
"898","2018-09-13","20:39:00","501"
"899","2018-09-13","20:39:00","488"
"900","2018-09-13","20:39:00","475"
"901","2018-09-13","20:39:00","474"
"902","2018-09-13","20:39:00","465"
"903","2018-09-13","20:39:00","450"
"904","2018-09-13","20:39:00","431"
"905","2018-09-13","20:39:00","434"
"906","2018-09-13","20:39:00","434"
"907","2018-09-13","20:39:00","440"
"908","2018-09-13","20:39:00","441"
"909","2018-09-13","20:39:00","446"
"910","2018-09-13","20:39:00","456"
"911","2018-09-13","20:39:00","459"
"912","2018-09-13","20:39:00","465"
"913","2018-09-13","20:39:00","452"
"914","2018-09-13","20:39:00","464"
"915","2018-09-13","20:39:00","467"
"916","2018-09-13","20:39:00","474"
"917","2018-09-13","20:39:00","475"
"918","2018-09-13","20:39:00","479"
"919","2018-09-13","20:39:00","487"
"920","2018-09-13","20:39:00","523"
"921","2018-09-13","20:39:00","552"
"922","2018-09-13","20:39:00","590"
"923","2018-09-13","20:39:00","601"
"924","2018-09-13","20:39:00","630"
"925","2018-09-13","20:39:00","661"
"926","2018-09-13","20:39:00","681"
"927","2018-09-13","20:39:00","698"
"928","2018-09-13","20:39:00","697"
"929","2018-09-13","20:39:00","686"
"930","2018-09-13","20:39:00","639"
"931","2018-09-13","20:39:00","608"
"932","2018-09-13","20:39:00","564"
"933","2018-09-13","20:39:00","530"
"934","2018-09-13","20:39:00","500"
"935","2018-09-13","20:39:00","468"
"936","2018-09-13","20:39:00","443"
"937","2018-09-13","20:39:00","420"
"938","2018-09-13","20:39:00","402"
"939","2018-09-13","20:39:00","387"
"940","2018-09-13","20:39:00","374"
"941","2018-09-13","20:39:00","369"
"942","2018-09-13","20:39:00","361"
"943","2018-09-13","20:39:00","383"
"944","2018-09-13","20:39:00","409"
"945","2018-09-13","20:39:00","438"
"946","2018-09-13","20:39:00","468"
"947","2018-09-13","20:39:00","490"
"948","2018-09-13","20:39:00","515"
"949","2018-09-13","20:39:00","534"
"950","2018-09-13","20:39:00","542"
"951","2018-09-13","20:39:00","556"
"952","2018-09-13","20:39:00","551"
"953","2018-09-13","20:39:00","543"
"954","2018-09-13","20:39:00","532"
"955","2018-09-13","20:39:00","522"
"956","2018-09-13","20:39:00","514"
"957","2018-09-13","20:39:00","500"
"958","2018-09-13","20:39:00","490"
"959","2018-09-13","20:39:00","477"
"960","2018-09-13","20:39:00","455"
"961","2018-09-13","20:39:00","438"
"962","2018-09-13","20:39:00","436"
"963","2018-09-13","20:39:00","433"
"964","2018-09-13","20:39:00","434"
"965","2018-09-13","20:39:00","435"
"966","2018-09-13","20:39:00","442"
"967","2018-09-13","20:39:00","446"
"968","2018-09-13","20:39:00","454"
"969","2018-09-13","20:39:00","460"
"970","2018-09-13","20:39:00","459"
"971","2018-09-13","20:39:00","473"
"972","2018-09-13","20:39:00","482"
"973","2018-09-13","20:39:00","494"
"974","2018-09-13","20:39:00","497"
"975","2018-09-13","20:39:00","504"
"976","2018-09-13","20:39:00","499"
"977","2018-09-13","20:39:00","505"
"978","2018-09-13","20:39:00","497"
"979","2018-09-13","20:39:00","499"
"980","2018-09-13","20:39:00","519"
"981","2018-09-13","20:39:00","536"
"982","2018-09-13","20:39:00","564"
"983","2018-09-13","20:39:00","600"
"984","2018-09-13","20:39:00","649"
"985","2018-09-13","20:39:00","684"
"986","2018-09-13","20:39:00","722"
"987","2018-09-13","20:39:00","749"
"988","2018-09-13","20:39:00","767"
"989","2018-09-13","20:39:00","771"
"990","2018-09-13","20:39:00","731"
"991","2018-09-13","20:39:00","707"
"992","2018-09-13","20:39:00","666"
"993","2018-09-13","20:39:00","625"
"994","2018-09-13","20:39:00","589"
"995","2018-09-13","20:39:00","546"
"996","2018-09-13","20:39:00","508"
"997","2018-09-13","20:39:00","477"
"998","2018-09-13","20:39:00","453"
"999","2018-09-13","20:39:00","422"
"1000","2018-09-13","20:39:00","400"
"1001","2018-09-13","20:39:00","405"
"1002","2018-09-13","20:39:00","409"
"1003","2018-09-13","20:39:00","419"
"1004","2018-09-13","20:39:00","429"
"1005","2018-09-13","20:39:00","443"
"1006","2018-09-13","20:39:00","459"
"1007","2018-09-13","20:39:00","476"
"1008","2018-09-13","20:39:00","492"
"1009","2018-09-13","20:39:00","531"
"1010","2018-09-13","20:39:00","542"
"1011","2018-09-13","20:39:00","543"
"1012","2018-09-13","20:39:00","541"
"1013","2018-09-13","20:39:00","533"
"1014","2018-09-13","20:39:00","524"
"1015","2018-09-13","20:39:00","515"
"1016","2018-09-13","20:39:00","500"
"1017","2018-09-13","20:39:00","490"
"1018","2018-09-13","20:39:00","464"
"1019","2018-09-13","20:39:00","451"
"1020","2018-09-13","20:39:00","441"
"1021","2018-09-13","20:39:00","441"
"1022","2018-09-13","20:39:00","436"
"1023","2018-09-13","20:39:00","439"
"1024","2018-09-13","20:39:00","446"
"1025","2018-09-13","20:39:00","455"
"1026","2018-09-13","20:39:00","457"
"1027","2018-09-13","20:39:00","462"
"1028","2018-09-13","20:39:00","458"
"1029","2018-09-13","20:39:00","470"
"1030","2018-09-13","20:39:00","483"
"1031","2018-09-13","20:39:00","492"
"1032","2018-09-13","20:39:00","496"
"1033","2018-09-13","20:39:00","493"
"1034","2018-09-13","20:39:00","495"
"1035","2018-09-13","20:39:00","487"
"1036","2018-09-13","20:39:00","489"
"1037","2018-09-13","20:39:00","467"
"1038","2018-09-13","20:39:00","496"
"1039","2018-09-13","20:39:00","486"
"1040","2018-09-13","20:39:00","471"
"1041","2018-09-13","20:39:00","468"
"1042","2018-09-13","20:39:00","470"
"1043","2018-09-13","20:39:00","484"
"1044","2018-09-13","20:39:00","503"
"1045","2018-09-13","20:39:00","534"
"1046","2018-09-13","20:39:00","564"
"1047","2018-09-13","20:39:00","596"
"1048","2018-09-13","20:39:00","637"
"1049","2018-09-13","20:39:00","675"
"1050","2018-09-13","20:39:00","723"
"1051","2018-09-13","20:39:00","729"
"1052","2018-09-13","20:39:00","723"
"1053","2018-09-13","20:39:00","708"
"1054","2018-09-13","20:39:00","687"
"1055","2018-09-13","20:39:00","658"
"1056","2018-09-13","20:39:00","609"
"1057","2018-09-13","20:39:00","574"
"1058","2018-09-13","20:39:00","542"
"1059","2018-09-13","20:39:00","507"
"1060","2018-09-13","20:39:00","489"
"1061","2018-09-13","20:39:00","491"
"1062","2018-09-13","20:39:00","484"
"1063","2018-09-13","20:39:00","486"
"1064","2018-09-13","20:39:00","480"
"1065","2018-09-13","20:39:00","480"
"1066","2018-09-13","20:39:00","475"
"1067","2018-09-13","20:39:00","475"
"1068","2018-09-13","20:39:00","471"
"1069","2018-09-13","20:39:00","454"
"1070","2018-09-13","20:39:00","458"
"1071","2018-09-13","20:39:00","459"
"1072","2018-09-13","20:39:00","465"
"1073","2018-09-13","20:39:00","463"
"1074","2018-09-13","20:39:00","467"
"1075","2018-09-13","20:39:00","462"
"1076","2018-09-13","20:39:00","469"
"1077","2018-09-13","20:39:00","468"
"1078","2018-09-13","20:39:00","471"
"1079","2018-09-13","20:39:00","457"
"1080","2018-09-13","20:39:00","478"
"1081","2018-09-13","20:39:00","470"
"1082","2018-09-13","20:39:00","460"
"1083","2018-09-13","20:39:00","457"
"1084","2018-09-13","20:39:00","455"
"1085","2018-09-13","20:39:00","456"
"1086","2018-09-13","20:39:00","459"
"1087","2018-09-13","20:39:00","459"
"1088","2018-09-13","20:39:00","451"
"1089","2018-09-13","20:39:00","458"
"1090","2018-09-13","20:39:00","484"
"1091","2018-09-13","20:39:00","506"
"1092","2018-09-13","20:39:00","535"
"1093","2018-09-13","20:39:00","569"
"1094","2018-09-13","20:39:00","608"
"1095","2018-09-13","20:39:00","651"
"1096","2018-09-13","20:39:00","692"
"1097","2018-09-13","20:39:00","715"
"1098","2018-09-13","20:39:00","727"
"1099","2018-09-13","20:39:00","741"
"1100","2018-09-13","20:39:00","730"
"1101","2018-09-13","20:39:00","707"
"1102","2018-09-13","20:39:00","676"
"1103","2018-09-13","20:39:00","642"
"1104","2018-09-13","20:39:00","606"
"1105","2018-09-13","20:39:00","561"
"1106","2018-09-13","20:39:00","525"
"1107","2018-09-13","20:39:00","472"
"1108","2018-09-13","20:39:00","445"
"1109","2018-09-13","20:39:00","440"
"1110","2018-09-13","20:39:00","399"
"1111","2018-09-13","20:39:00","390"
"1112","2018-09-13","20:39:00","377"
"1113","2018-09-13","20:39:00","380"
"1114","2018-09-13","20:39:00","383"
"1115","2018-09-13","20:39:00","399"
"1116","2018-09-13","20:39:00","398"
"1117","2018-09-13","20:39:00","416"
"1118","2018-09-13","20:39:00","430"
"1119","2018-09-13","20:39:00","452"
"1120","2018-09-13","20:39:00","483"
"1121","2018-09-13","20:39:00","492"
"1122","2018-09-13","20:39:00","506"
"1123","2018-09-13","20:39:00","509"
"1124","2018-09-13","20:39:00","518"
"1125","2018-09-13","20:39:00","512"
"1126","2018-09-13","20:39:00","502"
"1127","2018-09-13","20:39:00","501"
"1128","2018-09-13","20:39:00","501"
"1129","2018-09-13","20:39:00","501"
"1130","2018-09-13","20:39:00","482"
"1131","2018-09-13","20:39:00","480"
"1132","2018-09-13","20:39:00","468"
"1133","2018-09-13","20:39:00","463"
"1134","2018-09-13","20:39:00","463"
"1135","2018-09-13","20:39:00","445"
"1136","2018-09-13","20:39:00","446"
"1137","2018-09-13","20:39:00","451"
"1138","2018-09-13","20:39:00","471"
"1139","2018-09-13","20:39:00","470"
"1140","2018-09-13","20:39:00","477"
"1141","2018-09-13","20:39:00","476"
"1142","2018-09-13","20:39:00","475"
"1143","2018-09-13","20:39:00","473"
"1144","2018-09-13","20:39:00","472"
"1145","2018-09-13","20:39:00","469"
"1146","2018-09-13","20:39:00","473"
"1147","2018-09-13","20:39:00","478"
"1148","2018-09-13","20:39:00","485"
"1149","2018-09-13","20:39:00","491"
"1150","2018-09-13","20:39:00","509"
"1151","2018-09-13","20:39:00","528"
"1152","2018-09-13","20:39:00","559"
"1153","2018-09-13","20:39:00","592"
"1154","2018-09-13","20:39:00","612"
"1155","2018-09-13","20:39:00","650"
"1156","2018-09-13","20:39:00","685"
"1157","2018-09-13","20:39:00","712"
"1158","2018-09-13","20:39:00","731"
"1159","2018-09-13","20:39:00","734"
"1160","2018-09-13","20:39:00","716"
"1161","2018-09-13","20:39:00","691"
"1162","2018-09-13","20:39:00","661"
"1163","2018-09-13","20:39:00","625"
"1164","2018-09-13","20:39:00","578"
"1165","2018-09-13","20:39:00","546"
"1166","2018-09-13","20:39:00","509"
"1167","2018-09-13","20:39:00","500"
"1168","2018-09-13","20:39:00","465"
"1169","2018-09-13","20:39:00","437"
"1170","2018-09-13","20:39:00","396"
"1171","2018-09-13","20:39:00","383"
"1172","2018-09-13","20:39:00","384"
"1173","2018-09-13","20:39:00","364"
"1174","2018-09-13","20:39:00","376"
"1175","2018-09-13","20:39:00","387"
"1176","2018-09-13","20:39:00","407"
"1177","2018-09-13","20:39:00","427"
"1178","2018-09-13","20:39:00","446"
"1179","2018-09-13","20:39:00","462"
"1180","2018-09-13","20:39:00","489"
"1181","2018-09-13","20:39:00","496"
"1182","2018-09-13","20:39:00","494"
"1183","2018-09-13","20:39:00","503"
"1184","2018-09-13","20:39:00","504"
"1185","2018-09-13","20:39:00","508"
"1186","2018-09-13","20:39:00","504"
"1187","2018-09-13","20:39:00","501"
"1188","2018-09-13","20:39:00","493"
"1189","2018-09-13","20:39:00","487"
"1190","2018-09-13","20:39:00","474"
"1191","2018-09-13","20:39:00","464"
"1192","2018-09-13","20:39:00","448"
"1193","2018-09-13","20:39:00","448"
"1194","2018-09-13","20:39:00","449"
"1195","2018-09-13","20:39:00","489"
"1196","2018-09-13","20:39:00","479"
"1197","2018-09-13","20:39:00","479"
"1198","2018-09-13","20:39:00","484"
"1199","2018-09-13","20:39:00","483"
"1200","2018-09-13","20:39:00","479"
"1201","2018-09-13","20:39:00","471"
"1202","2018-09-13","20:39:00","475"
"1203","2018-09-13","20:39:00","479"
"1204","2018-09-13","20:39:00","485"
"1205","2018-09-13","20:39:00","488"
"1206","2018-09-13","20:39:00","490"
"1207","2018-09-13","20:39:00","493"
"1208","2018-09-13","20:39:00","495"
"1209","2018-09-13","20:39:00","496"
"1210","2018-09-13","20:39:00","499"
"1211","2018-09-13","20:39:00","516"
"1212","2018-09-13","20:39:00","546"
"1213","2018-09-13","20:39:00","593"
"1214","2018-09-13","20:39:00","650"
"1215","2018-09-13","20:39:00","710"
"1216","2018-09-13","20:39:00","749"
"1217","2018-09-13","20:39:00","795"
"1218","2018-09-13","20:39:00","820"
"1219","2018-09-13","20:39:00","832"
"1220","2018-09-13","20:39:00","797"
"1221","2018-09-13","20:39:00","772"
"1222","2018-09-13","20:39:00","729"
"1223","2018-09-13","20:39:00","674"
"1224","2018-09-13","20:39:00","638"
"1225","2018-09-13","20:39:00","581"
"1226","2018-09-13","20:39:00","535"
"1227","2018-09-13","20:39:00","493"
"1228","2018-09-13","20:39:00","461"
"1229","2018-09-13","20:39:00","426"
"1230","2018-09-13","20:39:00","375"
"1231","2018-09-13","20:39:00","379"
"1232","2018-09-13","20:39:00","378"
"1233","2018-09-13","20:39:00","391"
"1234","2018-09-13","20:39:00","404"
"1235","2018-09-13","20:39:00","422"
"1236","2018-09-13","20:39:00","440"
"1237","2018-09-13","20:39:00","461"
"1238","2018-09-13","20:39:00","484"
"1239","2018-09-13","20:39:00","497"
"1240","2018-09-13","20:39:00","515"
"1241","2018-09-13","20:39:00","525"
"1242","2018-09-13","20:39:00","530"
"1243","2018-09-13","20:39:00","526"
"1244","2018-09-13","20:39:00","525"
"1245","2018-09-13","20:39:00","518"
"1246","2018-09-13","20:39:00","511"
