indice, data, horario, GSR
"7562","2018-09-13","20:42:00","269"
"7563","2018-09-13","20:42:00","269"
"7564","2018-09-13","20:42:00","269"
"7565","2018-09-13","20:42:00","270"
"7566","2018-09-13","20:42:00","269"
"7567","2018-09-13","20:42:00","269"
"7568","2018-09-13","20:42:00","269"
"7569","2018-09-13","20:42:00","269"
"7570","2018-09-13","20:42:00","269"
"7571","2018-09-13","20:42:00","268"
"7572","2018-09-13","20:42:00","269"
"7573","2018-09-13","20:42:00","269"
"7574","2018-09-13","20:42:00","270"
"7575","2018-09-13","20:42:00","270"
"7576","2018-09-13","20:42:00","269"
"7577","2018-09-13","20:42:00","270"
"7578","2018-09-13","20:42:00","270"
"7579","2018-09-13","20:42:00","269"
"7580","2018-09-13","20:42:00","269"
"7581","2018-09-13","20:42:00","271"
"7582","2018-09-13","20:42:00","270"
"7583","2018-09-13","20:42:00","270"
"7584","2018-09-13","20:42:00","271"
"7585","2018-09-13","20:42:00","270"
"7586","2018-09-13","20:42:00","271"
"7587","2018-09-13","20:42:00","271"
"7588","2018-09-13","20:42:00","270"
"7589","2018-09-13","20:42:00","270"
"7590","2018-09-13","20:42:00","270"
"7591","2018-09-13","20:42:00","271"
"7592","2018-09-13","20:42:00","270"
"7593","2018-09-13","20:42:00","271"
"7594","2018-09-13","20:42:00","270"
"7595","2018-09-13","20:42:00","271"
"7596","2018-09-13","20:42:00","270"
"7597","2018-09-13","20:42:00","270"
"7598","2018-09-13","20:42:00","270"
"7599","2018-09-13","20:42:00","270"
"7600","2018-09-13","20:42:00","270"
"7601","2018-09-13","20:42:00","270"
"7602","2018-09-13","20:42:00","270"
"7603","2018-09-13","20:42:00","271"
"7604","2018-09-13","20:42:00","270"
"7605","2018-09-13","20:42:00","270"
"7606","2018-09-13","20:42:00","269"
"7607","2018-09-13","20:42:00","270"
"7608","2018-09-13","20:42:00","270"
"7609","2018-09-13","20:42:00","270"
"7610","2018-09-13","20:42:00","270"
"7611","2018-09-13","20:42:00","270"
"7612","2018-09-13","20:42:00","271"
"7613","2018-09-13","20:42:00","270"
"7614","2018-09-13","20:42:00","271"
"7615","2018-09-13","20:42:00","270"
"7616","2018-09-13","20:42:00","270"
"7617","2018-09-13","20:42:00","270"
"7618","2018-09-13","20:42:00","270"
"7619","2018-09-13","20:42:00","271"
"7620","2018-09-13","20:42:00","270"
"7621","2018-09-13","20:42:00","271"
"7622","2018-09-13","20:42:00","271"
"7623","2018-09-13","20:42:00","270"
"7624","2018-09-13","20:42:00","270"
"7625","2018-09-13","20:42:00","270"
"7626","2018-09-13","20:42:00","270"
"7627","2018-09-13","20:42:00","270"
"7628","2018-09-13","20:42:00","269"
"7629","2018-09-13","20:42:00","270"
"7630","2018-09-13","20:42:00","269"
"7631","2018-09-13","20:42:00","270"
"7632","2018-09-13","20:42:00","268"
"7633","2018-09-13","20:42:00","269"
"7634","2018-09-13","20:42:00","269"
"7635","2018-09-13","20:42:00","269"
"7636","2018-09-13","20:42:00","269"
"7637","2018-09-13","20:42:00","268"
"7638","2018-09-13","20:42:00","269"
"7639","2018-09-13","20:42:00","269"
"7640","2018-09-13","20:42:00","269"
"7641","2018-09-13","20:42:00","269"
"7642","2018-09-13","20:42:00","269"
"7643","2018-09-13","20:42:00","269"
"7644","2018-09-13","20:42:00","269"
"7645","2018-09-13","20:42:00","268"
"7646","2018-09-13","20:42:00","268"
"7647","2018-09-13","20:42:00","268"
"7648","2018-09-13","20:42:00","268"
"7649","2018-09-13","20:42:00","269"
"7650","2018-09-13","20:42:00","269"
"7651","2018-09-13","20:42:00","268"
"7652","2018-09-13","20:42:00","269"
"7653","2018-09-13","20:42:00","268"
"7654","2018-09-13","20:42:00","268"
"7655","2018-09-13","20:42:00","269"
"7656","2018-09-13","20:42:00","268"
"7657","2018-09-13","20:42:00","269"
"7658","2018-09-13","20:42:00","269"
"7659","2018-09-13","20:42:00","269"
"7660","2018-09-13","20:42:00","269"
"7661","2018-09-13","20:42:00","269"
"7662","2018-09-13","20:42:00","269"
"7663","2018-09-13","20:42:00","269"
"7664","2018-09-13","20:42:00","269"
"7665","2018-09-13","20:42:00","269"
"7666","2018-09-13","20:42:00","269"
"7667","2018-09-13","20:42:00","270"
"7668","2018-09-13","20:42:00","270"
"7669","2018-09-13","20:42:00","270"
"7670","2018-09-13","20:42:00","270"
"7671","2018-09-13","20:42:00","270"
"7672","2018-09-13","20:42:00","270"
"7673","2018-09-13","20:42:00","271"
"7674","2018-09-13","20:42:00","270"
"7675","2018-09-13","20:42:00","271"
"7676","2018-09-13","20:42:00","271"
"7677","2018-09-13","20:42:00","270"
"7678","2018-09-13","20:42:00","271"
"7679","2018-09-13","20:42:00","271"
"7680","2018-09-13","20:42:00","271"
"7681","2018-09-13","20:42:00","271"
"7682","2018-09-13","20:42:00","271"
"7683","2018-09-13","20:42:00","271"
"7684","2018-09-13","20:42:00","271"
"7685","2018-09-13","20:42:00","272"
"7686","2018-09-13","20:42:00","271"
"7687","2018-09-13","20:42:00","271"
"7688","2018-09-13","20:42:00","271"
"7689","2018-09-13","20:42:00","272"
"7690","2018-09-13","20:42:00","271"
"7691","2018-09-13","20:42:00","271"
"7692","2018-09-13","20:42:00","272"
"7693","2018-09-13","20:42:00","272"
"7694","2018-09-13","20:42:00","271"
"7695","2018-09-13","20:42:00","271"
"7696","2018-09-13","20:42:00","269"
"7697","2018-09-13","20:42:00","273"
"7698","2018-09-13","20:42:00","272"
"7699","2018-09-13","20:42:00","272"
"7700","2018-09-13","20:42:00","271"
"7701","2018-09-13","20:42:00","271"
"7702","2018-09-13","20:42:00","271"
"7703","2018-09-13","20:42:00","272"
"7704","2018-09-13","20:42:00","271"
"7705","2018-09-13","20:42:00","271"
"7706","2018-09-13","20:42:00","271"
"7707","2018-09-13","20:42:00","270"
"7708","2018-09-13","20:42:00","271"
"7709","2018-09-13","20:42:00","271"
"7710","2018-09-13","20:42:00","270"
"7711","2018-09-13","20:42:00","271"
"7712","2018-09-13","20:42:00","270"
"7713","2018-09-13","20:42:00","271"
"7714","2018-09-13","20:42:00","270"
"7715","2018-09-13","20:42:00","271"
"7716","2018-09-13","20:42:00","271"
"7717","2018-09-13","20:42:00","271"
"7718","2018-09-13","20:42:00","270"
"7719","2018-09-13","20:42:00","270"
"7720","2018-09-13","20:42:00","270"
"7721","2018-09-13","20:42:00","270"
"7722","2018-09-13","20:42:00","271"
"7723","2018-09-13","20:42:00","270"
"7724","2018-09-13","20:42:00","270"
"7725","2018-09-13","20:42:00","268"
"7726","2018-09-13","20:42:00","269"
"7727","2018-09-13","20:42:00","269"
"7728","2018-09-13","20:42:00","270"
"7729","2018-09-13","20:42:00","269"
"7730","2018-09-13","20:42:00","269"
"7731","2018-09-13","20:42:00","269"
"7732","2018-09-13","20:42:00","269"
"7733","2018-09-13","20:42:00","268"
"7734","2018-09-13","20:42:00","268"
"7735","2018-09-13","20:42:00","269"
"7736","2018-09-13","20:42:00","269"
"7737","2018-09-13","20:42:00","269"
"7738","2018-09-13","20:42:00","268"
"7739","2018-09-13","20:42:00","268"
"7740","2018-09-13","20:42:00","267"
"7741","2018-09-13","20:42:00","268"
"7742","2018-09-13","20:42:00","268"
"7743","2018-09-13","20:42:00","268"
"7744","2018-09-13","20:42:00","268"
"7745","2018-09-13","20:42:00","267"
